penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
5719,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Public holiday,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5646,22718,Junior casual office employees—ordinary and penalty rates,,Public holiday,250.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5719,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Public holiday,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5646,22718,Junior casual office employees—ordinary and penalty rates,,Public holiday,250.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5719,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Public holiday,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5675,22736,Junior casual casino gaming employees—overtime rates,,Public holidays,250.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5711,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Public holidays,225.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5594,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5615,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5644,22718,Junior casual office employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5615,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5644,22718,Junior casual office employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5594,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5594,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5644,22718,Junior casual office employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5594,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5644,22718,Junior casual office employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5644,22718,Junior casual office employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5606,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5709,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Saturday,125.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5717,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Saturday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5616,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5607,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5616,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5645,22718,Junior casual office employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5616,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5607,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5616,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5616,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5607,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5645,22718,Junior casual office employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5607,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5607,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5645,22718,Junior casual office employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5607,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5595,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5645,22718,Junior casual office employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5595,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5595,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5645,22718,Junior casual office employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T16:00:02+00:00
5595,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5595,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5595,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,7.0,2023,2023-08-09T15:57:40+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5718,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Sunday,175.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
5710,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Sunday,150.0,,,False,,2023-07-01,,8.0,2023,2023-08-09T14:07:45+00:00
